account_id,customer_id,is_active,open_date,fraud
AC4517,CU0529,True,2021-06-14,false
AC2805,CU2977,True,2021-09-04,false
AC4911,CU3632,True,2016-03-02,false
AC1009,CU1157,True,2016-07-13,false
AC0806,CU1105,True,2016-10-18,false
AC4712,CU0294,True,2016-09-29,false
AC3711,CU3590,True,2017-01-09,false
AC2232,CU0343,True,2017-03-03,false
AC4359,CU3119,True,2017-08-25,false
AC0766,CU4245,True,2017-10-11,false
AC4997,CU2956,True,2017-12-17,false
AC4603,CU5352,True,2018-02-11,false
AC0953,CU2727,True,2018-07-30,false
AC0008,CU4575,True,2019-11-07,false
AC1323,CU1951,True,2020-06-28,false
AC0821,CU1901,True,2020-11-01,false
AC3187,CU2248,True,2022-01-08,false
AC5250,CU3367,True,2022-04-11,false
AC5173,CU1215,True,2022-06-08,false
AC5136,CU1156,True,2022-11-18,false
AC3693,CU4966,True,2023-02-09,false
AC0573,CU5095,True,2023-05-30,false
AC4365,CU3233,True,2023-07-01,false
AC1733,CU1293,True,2023-07-29,false
AC3603,CU2396,True,2024-02-06,false
AC4908,CU0988,True,2024-04-14,false
AC2401,CU1169,True,2024-10-06,false
AC4568,CU0981,True,2024-08-26,false
AC2530,CU3186,True,2025-02-15,false
AC0770,CU2397,True,2016-08-18,false
AC2553,CU1601,True,2017-02-03,false
AC0275,CU2658,True,2017-08-24,false
AC0018,CU4744,True,2018-01-23,false
AC0130,CU2707,True,2020-08-01,false
AC2796,CU1650,True,2021-01-17,false
AC0753,CU1633,True,2021-04-13,false
AC5243,CU0699,True,2021-08-24,false
AC3421,CU4736,True,2021-10-27,false
AC1821,CU4694,False,2021-12-10,false
AC2576,CU0837,True,2021-10-20,false
AC3269,CU4921,True,2022-03-23,generic
AC2987,CU2089,True,2022-12-25,false
AC3631,CU5337,True,2023-06-27,false
AC1236,CU1312,True,2023-10-07,false
AC0327,CU4267,True,2024-02-07,false
AC1302,CU5153,True,2024-07-12,false
AC2872,CU2175,True,2024-05-28,false
AC3039,CU3263,True,2025-01-11,false
AC1532,CU0016,True,2016-02-10,false
AC4953,CU2942,True,2016-04-20,false
AC0682,CU2947,True,2016-09-20,false
AC4448,CU2035,True,2016-12-14,false
AC0330,CU3374,True,2017-02-07,false
AC0628,CU1771,True,2017-03-19,false
AC3203,CU3892,True,2017-10-08,false
AC3722,CU4778,True,2018-03-26,false
AC3976,CU0560,True,2018-06-25,false
AC4722,CU2267,True,2018-09-23,false
AC2739,CU4332,True,2018-11-09,false
AC0011,CU2304,True,2018-10-31,false
AC1494,CU0065,False,2019-03-30,generic
AC3983,CU1106,True,2019-04-17,false
AC4728,CU5353,False,2019-08-02,generic
AC3409,CU5126,True,2019-08-19,generic
AC0666,CU2711,True,2019-11-06,false
AC2776,CU1114,False,2020-01-07,false
AC0681,CU1826,True,2020-12-18,false
AC1811,CU2706,True,2021-03-31,generic
AC4351,CU3530,True,2021-06-29,false
AC0684,CU2296,True,2021-09-25,phishing
AC2159,CU0388,True,2021-07-22,false
AC0890,CU4610,True,2021-08-13,false
AC4404,CU3394,True,2021-10-21,phishing
AC2293,CU5245,True,2022-01-11,false
AC4246,CU0748,True,2022-05-12,false
AC4592,CU2328,True,2022-06-09,false
AC1124,CU3215,True,2022-07-17,false
AC4621,CU0791,True,2022-08-23,false
AC0592,CU5291,True,2022-09-13,phishing
AC2176,CU4699,True,2023-01-11,false
AC0704,CU2902,True,2023-05-26,false
AC2833,CU4963,True,2023-06-10,false
AC1094,CU0138,False,2023-05-01,false
AC1166,CU2863,True,2024-06-09,false
AC2432,CU4392,True,2024-09-17,false
AC2591,CU3806,True,2024-10-16,false
AC2636,CU5070,True,2024-10-10,false
AC0611,CU1052,True,2025-02-13,false
AC0269,CU2091,True,2025-05-28,false
AC0276,CU5287,True,2016-01-08,false
AC3973,CU0898,True,2016-01-12,phishing
AC4501,CU3404,True,2016-01-26,false
AC5105,CU0786,True,2016-02-15,false
AC1983,CU4408,True,2016-03-01,false
AC2673,CU1723,True,2016-02-06,false
AC3833,CU3335,True,2016-01-15,false
AC3758,CU3266,True,2016-01-25,false
AC1984,CU3456,True,2016-02-02,false
AC4031,CU0823,False,2016-03-12,false
AC3014,CU1322,True,2016-02-08,false
AC3849,CU1374,True,2016-02-24,false
AC3698,CU2723,True,2016-02-17,false
AC2057,CU1281,True,2016-02-20,false
AC5020,CU1762,True,2016-01-12,false
AC0352,CU4345,True,2016-01-15,false
AC0289,CU4141,True,2016-03-06,false
AC0713,CU2019,True,2016-01-24,phishing
AC3943,CU4918,True,2016-04-19,false
AC5023,CU4776,True,2016-02-29,false
AC0084,CU0212,True,2016-03-21,phishing
AC1028,CU3505,True,2016-03-26,false
AC2936,CU4636,True,2016-04-21,false
AC3896,CU1647,True,2016-02-12,false
AC1849,CU1789,True,2016-04-19,false
AC5296,CU2501,True,2016-04-28,false
AC2851,CU5179,True,2016-03-01,false
AC5270,CU5129,True,2016-04-26,false
AC0214,CU4879,True,2016-05-24,false
AC2944,CU1584,True,2016-03-05,false
AC1545,CU3537,True,2016-03-25,false
AC5288,CU3612,True,2016-04-01,false
AC3325,CU2993,True,2016-03-28,false
AC5029,CU2203,True,2016-04-14,false
AC2323,CU1250,False,2016-06-22,generic
AC3112,CU3983,True,2016-04-10,false
AC0242,CU5027,True,2016-05-19,false
AC2359,CU5192,True,2016-06-09,false
AC3951,CU0872,True,2016-07-03,phishing
AC0048,CU3377,True,2016-06-23,false
AC3329,CU1101,True,2016-07-08,false
AC0309,CU2553,True,2016-05-12,false
AC0727,CU3037,True,2016-06-10,false
AC3752,CU2654,True,2016-05-21,false
AC4846,CU3469,False,2016-05-12,false
AC3120,CU2810,True,2016-05-30,false
AC1748,CU4121,True,2016-07-20,false
AC1996,CU4451,True,2016-07-03,false
AC0015,CU2759,True,2016-08-01,false
AC0981,CU3255,True,2016-08-01,false
AC4151,CU4403,True,2016-06-05,false
AC1451,CU5336,True,2016-06-08,false
AC2926,CU4959,True,2016-08-30,false
AC1739,CU4236,True,2016-07-18,false
AC2349,CU3687,True,2016-08-26,phishing
AC1644,CU1212,True,2016-09-02,phishing
AC3541,CU5361,True,2016-07-29,false
AC1767,CU5343,True,2016-06-30,false
AC2136,CU5303,False,2016-08-27,false
AC4460,CU3857,True,2016-10-01,false
AC0608,CU4388,True,2016-08-03,false
AC3221,CU4581,True,2016-09-03,false
AC3614,CU5283,True,2016-07-20,false
AC0153,CU3108,True,2016-09-06,false
AC1071,CU0669,True,2016-08-22,false
AC1749,CU1918,True,2016-08-29,false
AC4582,CU4389,True,2016-08-26,false
AC1521,CU5243,True,2016-09-20,false
AC1129,CU1458,True,2016-09-02,false
AC1362,CU0897,True,2016-09-23,false
AC2652,CU0943,True,2016-08-21,false
AC0749,CU0323,False,2016-09-15,false
AC3590,CU2664,True,2016-09-23,false
AC0098,CU3623,True,2016-10-26,false
AC3971,CU4972,True,2016-09-16,false
AC3522,CU1641,True,2016-11-08,false
AC0918,CU0075,True,2016-10-28,false
AC3825,CU4703,True,2016-12-01,false
AC5113,CU3089,True,2016-10-23,false
AC4088,CU1719,True,2016-10-16,false
AC1766,CU0121,True,2016-12-01,false
AC2770,CU2177,True,2016-10-24,false
AC5272,CU1631,True,2016-10-31,false
AC4775,CU0400,True,2016-12-19,false
AC1386,CU1570,True,2016-11-06,false
AC0768,CU2986,True,2016-12-29,false
AC4660,CU0694,True,2016-11-21,false
AC5232,CU0965,True,2016-12-31,false
AC4409,CU1657,True,2017-01-05,false
AC1665,CU0471,True,2017-02-02,false
AC5283,CU3585,True,2017-01-02,false
AC0414,CU1182,True,2016-11-09,false
AC1473,CU0147,True,2016-12-10,false
AC0824,CU2886,True,2017-01-24,false
AC3572,CU5225,True,2017-01-06,false
AC1971,CU0143,True,2017-01-04,false
AC1125,CU0498,True,2016-12-19,false
AC3290,CU3601,True,2017-03-01,false
AC4196,CU4546,True,2017-01-11,false
AC2802,CU2001,True,2016-12-31,false
AC4053,CU5073,True,2017-03-14,false
AC3526,CU4858,True,2017-01-21,generic
AC1230,CU1056,True,2017-01-11,false
AC2375,CU1865,True,2017-02-16,false
AC3838,CU0787,True,2017-02-20,false
AC4358,CU2998,True,2017-01-19,false
AC4827,CU5055,True,2017-03-20,false
AC0052,CU0260,True,2017-04-02,false
AC3267,CU4077,True,2017-03-17,false
AC0773,CU0489,False,2017-03-24,false
AC1635,CU2268,True,2017-02-25,false
AC0601,CU5139,True,2017-04-28,false
AC2411,CU1363,True,2017-04-24,false
AC4572,CU2361,True,2017-02-16,false
AC2104,CU2237,True,2017-04-14,false
AC5074,CU5242,True,2017-02-22,false
AC2235,CU0425,True,2017-02-11,false
AC3946,CU0995,False,2017-03-18,false
AC4236,CU5196,True,2017-02-24,false
AC1416,CU3880,True,2017-03-02,generic
AC3359,CU0566,True,2017-05-21,false
AC0908,CU5026,True,2017-04-24,false
AC0754,CU0792,True,2017-05-03,false
AC2091,CU2894,False,2017-03-10,false
AC0392,CU4790,True,2017-05-06,false
AC4057,CU1766,True,2017-04-11,false
AC2628,CU1557,True,2017-05-09,false
AC2569,CU1688,True,2017-05-28,false
AC0967,CU0357,True,2017-06-11,false
AC2656,CU3711,True,2017-06-19,false
AC4562,CU0650,True,2017-04-20,false
AC0238,CU4523,True,2017-05-14,generic
AC4763,CU3017,True,2017-04-17,false
AC0827,CU4554,True,2017-06-25,false
AC5153,CU2198,True,2017-06-13,false
AC4437,CU2382,True,2017-07-10,false
AC0495,CU4899,True,2017-07-14,false
AC1656,CU0690,True,2017-05-22,false
AC0841,CU3506,True,2017-07-07,false
AC0147,CU1758,True,2017-06-04,false
AC2791,CU3176,True,2017-05-13,false
AC2612,CU0857,True,2017-06-24,generic
AC0668,CU0957,True,2017-07-29,false
AC4371,CU1181,True,2017-06-30,false
AC1891,CU4375,True,2017-05-25,false
AC4884,CU0362,True,2017-05-27,false
AC2799,CU1954,True,2017-08-09,false
AC2894,CU0651,False,2017-07-04,false
AC3813,CU5137,True,2017-06-12,false
AC2726,CU2441,True,2017-06-20,false
AC0527,CU4394,True,2017-08-13,false
AC0662,CU5281,True,2017-08-23,false
AC2856,CU0578,True,2017-09-25,false
AC1659,CU0572,True,2017-09-07,false
AC5065,CU4812,True,2017-07-14,false
AC3818,CU0903,True,2017-10-08,generic
AC1117,CU4996,True,2017-09-23,false
AC4817,CU3874,False,2017-08-29,false
AC3683,CU5047,True,2017-09-24,false
AC4127,CU0537,True,2017-10-21,false
AC2544,CU4537,True,2017-09-13,generic
AC4882,CU3873,True,2017-08-06,phishing
AC2442,CU3586,True,2017-10-20,false
AC5304,CU1859,True,2017-08-18,false
AC4581,CU4383,True,2017-10-09,false
AC3198,CU1094,True,2017-08-26,false
AC3588,CU1632,True,2017-10-30,false
AC1869,CU5240,True,2017-09-28,false
AC2626,CU0975,True,2017-10-25,false
AC0390,CU1967,True,2017-10-24,false
AC2357,CU4420,True,2017-10-12,false
AC4715,CU4519,True,2017-09-23,false
AC5377,CU0765,True,2017-10-26,false
AC3318,CU0986,True,2017-10-08,false
AC2991,CU3324,True,2017-11-17,false
AC1901,CU0640,True,2017-11-14,false
AC1796,CU0296,False,2017-11-22,false
AC4222,CU1349,True,2017-11-07,false
AC2073,CU3221,True,2017-10-30,false
AC5138,CU1573,True,2017-11-11,false
AC2962,CU2252,True,2017-12-14,false
AC5319,CU4425,True,2017-11-22,false
AC1037,CU0255,True,2017-11-10,false
AC4708,CU4979,True,2017-12-13,false
AC4720,CU1419,True,2017-11-13,false
AC0687,CU0333,True,2018-01-17,false
AC4061,CU4741,True,2018-01-21,false
AC0133,CU1318,True,2018-01-18,false
AC2210,CU1904,True,2018-01-01,false
AC3910,CU3458,True,2018-01-11,false
AC5048,CU2000,True,2017-12-08,false
AC3023,CU0203,False,2018-01-17,false
AC4126,CU2638,True,2017-12-12,false
AC3138,CU4998,True,2017-12-17,generic
AC5323,CU0954,True,2017-11-28,false
AC1267,CU2665,True,2018-01-31,false
AC2281,CU4016,True,2018-02-07,false
AC1835,CU4439,True,2018-03-01,false
AC5149,CU3264,True,2018-03-02,false
AC2470,CU0542,True,2018-01-25,false
AC4224,CU3303,True,2018-02-24,false
AC3195,CU4898,True,2018-02-03,false
AC5089,CU0540,True,2018-02-05,false
AC0060,CU1097,True,2018-03-06,false
AC0651,CU4938,True,2018-03-15,generic
AC4977,CU5282,True,2018-02-18,false
AC4816,CU3754,True,2018-02-22,false
AC0663,CU1767,True,2018-02-21,false
AC3728,CU1286,True,2018-04-27,false
AC0561,CU1553,True,2018-03-30,false
AC3443,CU2901,True,2018-02-13,false
AC2706,CU2537,True,2018-02-25,false
AC3451,CU2233,True,2018-04-29,false
AC4738,CU3820,True,2018-03-21,false
AC1770,CU2423,True,2018-04-15,false
AC0311,CU1823,True,2018-02-27,false
AC3265,CU4256,True,2018-05-14,false
AC2168,CU4142,True,2018-04-21,false
AC0285,CU3262,True,2018-05-25,false
AC4937,CU0970,False,2018-05-22,generic
AC3846,CU0830,True,2018-05-24,false
AC4293,CU3781,True,2018-04-11,false
AC5169,CU1697,True,2018-05-09,false
AC2319,CU3313,True,2018-04-04,false
AC4668,CU5203,True,2018-04-20,false
AC1190,CU2517,True,2018-06-03,false
AC2011,CU3956,True,2018-07-08,false
AC4813,CU1076,True,2018-06-02,false
AC2292,CU2148,True,2018-06-25,false
AC1069,CU2480,True,2018-07-02,false
AC2082,CU1522,True,2018-04-26,false
AC4983,CU3327,True,2018-07-01,false
AC2100,CU1163,True,2018-05-11,false
AC5129,CU0533,True,2018-07-22,false
AC2558,CU5082,True,2018-07-06,false
AC1868,CU1872,True,2018-06-29,false
AC4260,CU3719,True,2018-06-08,false
AC2390,CU4050,True,2018-08-02,false
AC2024,CU1534,True,2018-07-12,false
AC4395,CU0003,True,2018-07-28,false
AC5181,CU3254,True,2018-09-23,false
AC4500,CU1694,True,2018-09-03,false
AC1024,CU2732,True,2018-10-06,false
AC3133,CU1287,True,2018-09-05,false
AC2052,CU2853,True,2018-09-21,false
AC0006,CU0805,True,2018-11-24,false
AC4800,CU3993,True,2018-11-05,false
AC1409,CU1955,True,2018-11-18,generic
AC2981,CU0386,True,2018-11-18,false
AC5168,CU3977,True,2018-11-15,false
AC4679,CU3659,True,2018-10-06,false
AC3857,CU3045,True,2018-10-22,false
AC1241,CU4617,True,2018-10-18,false
AC2276,CU2420,True,2018-10-07,false
AC0919,CU4324,True,2018-11-02,false
AC0706,CU1568,True,2018-10-08,false
AC0243,CU2556,True,2018-12-30,false
AC0813,CU1999,False,2019-01-07,false
AC3002,CU2327,True,2019-01-04,false
AC4694,CU3276,True,2018-10-23,phishing
AC1110,CU1811,True,2018-11-05,false
AC3571,CU4713,True,2018-12-05,false
AC2779,CU1648,True,2018-11-02,false
AC5166,CU2621,True,2018-12-14,false
AC1278,CU2440,True,2018-11-29,false
AC0432,CU0269,True,2019-01-03,false
AC5132,CU3914,True,2018-12-13,phishing
AC2890,CU4200,True,2018-11-28,false
AC2063,CU4263,True,2019-02-08,false
AC1121,CU1709,True,2018-12-02,false
AC3894,CU0306,True,2018-11-22,false
AC1794,CU1247,True,2018-12-16,false
AC3723,CU2135,True,2019-01-10,false
AC1564,CU3935,True,2019-01-15,false
AC1300,CU4387,True,2019-01-30,false
AC4617,CU3792,True,2018-12-30,false
AC2915,CU0371,True,2019-02-17,false
AC4644,CU0854,True,2018-12-20,false
AC0074,CU2013,True,2019-01-13,false
AC4903,CU3798,True,2019-01-11,false
AC3461,CU1237,True,2019-02-23,false
AC4367,CU4509,True,2019-03-09,false
AC0494,CU1528,True,2019-03-23,false
AC2254,CU3969,True,2019-04-18,false
AC0976,CU0571,True,2019-04-06,false
AC1162,CU1016,True,2019-02-22,false
AC2887,CU0971,False,2019-02-26,generic
AC1657,CU3050,True,2019-04-02,false
AC2018,CU4528,True,2019-03-02,false
AC2444,CU2484,False,2019-05-02,generic
AC1291,CU1874,True,2019-05-14,false
AC1393,CU4088,True,2019-03-08,false
AC3499,CU0614,False,2019-05-23,false
AC2540,CU0535,True,2019-03-28,false
AC0564,CU0601,True,2019-03-27,false
AC1682,CU5258,True,2019-05-31,false
AC1231,CU0777,False,2019-04-05,phishing
AC2445,CU2776,False,2019-03-30,false
AC1132,CU1383,True,2019-04-10,false
AC4609,CU3552,True,2019-06-16,false
AC0875,CU2464,True,2019-04-14,false
AC4140,CU2535,True,2019-05-30,false
AC1963,CU1219,True,2019-06-27,false
AC2954,CU4399,True,2019-04-30,false
AC0751,CU5292,True,2019-05-17,false
AC2903,CU1867,True,2019-07-23,false
AC3450,CU2730,True,2019-05-25,false
AC2828,CU1202,True,2019-07-17,false
AC5187,CU2703,True,2019-06-26,false
AC4081,CU4428,True,2019-06-04,false
AC4345,CU5254,True,2019-07-17,false
AC5144,CU2329,True,2019-06-27,false
AC1031,CU0329,True,2019-08-07,false
AC5083,CU1833,True,2019-07-18,false
AC1365,CU4841,True,2019-08-27,false
AC3787,CU4916,True,2019-08-07,false
AC1671,CU1440,True,2019-08-03,false
AC0069,CU2816,True,2019-08-11,false
AC1328,CU4657,True,2019-07-23,false
AC1626,CU0847,True,2019-07-08,false
AC4102,CU2779,True,2019-07-28,false
AC4390,CU2287,True,2019-09-10,false
AC4978,CU2612,True,2019-08-22,false
AC2220,CU4298,True,2019-09-20,false
AC0044,CU0937,True,2019-08-20,false
AC3140,CU5208,True,2019-10-26,false
AC3627,CU2443,True,2019-09-08,false
AC5131,CU2784,True,2019-11-04,false
AC4854,CU2249,True,2019-10-21,false
AC4406,CU2159,True,2019-09-05,false
AC2757,CU3761,True,2019-11-15,false
AC2260,CU0948,True,2019-11-13,false
AC1116,CU0325,True,2019-11-03,false
AC1582,CU0979,True,2019-10-28,false
AC0078,CU0299,True,2019-12-04,false
AC4044,CU1691,True,2019-12-02,false
AC4032,CU1038,True,2019-11-18,false
AC1865,CU4058,True,2019-10-15,false
AC5062,CU2482,True,2019-10-07,false
AC5080,CU3292,False,2019-09-22,false
AC3737,CU1214,True,2019-12-10,false
AC3272,CU2395,True,2019-12-02,false
AC2477,CU1581,True,2019-11-08,false
AC3963,CU1638,True,2019-12-29,false
AC1614,CU0590,True,2019-11-18,false
AC0480,CU4133,True,2020-01-14,false
AC4372,CU2031,True,2020-01-07,false
AC5109,CU2339,True,2019-11-15,false
AC4749,CU4771,True,2019-12-05,false
AC0176,CU1893,False,2020-01-07,false
AC4954,CU2453,True,2020-01-22,false
AC3888,CU1366,False,2020-01-06,false
AC3174,CU1314,True,2019-12-19,false
AC2296,CU1815,True,2019-12-03,false
AC4652,CU0946,True,2020-01-28,false
AC3861,CU0833,True,2020-01-20,phishing
AC1931,CU2366,True,2019-12-31,phishing
AC4531,CU0852,True,2020-01-08,false
AC1673,CU4343,True,2020-01-31,false
AC5000,CU0835,True,2020-02-19,false
AC1603,CU3218,True,2020-03-03,false
AC0538,CU2549,True,2020-02-07,false
AC2740,CU0866,True,2020-02-12,false
AC1756,CU2960,True,2020-04-10,false
AC0999,CU3959,True,2020-01-29,false
AC5031,CU0439,True,2020-02-27,false
AC4461,CU3723,True,2020-04-08,false
AC4361,CU2978,True,2020-04-21,false
AC0772,CU3858,True,2020-03-18,false
AC2714,CU1484,True,2020-04-24,false
AC0866,CU2514,True,2020-05-06,false
AC2879,CU4884,True,2020-04-10,false
AC4725,CU0088,True,2020-05-16,false
AC4256,CU2912,True,2020-04-16,false
AC5111,CU1783,True,2020-05-14,false
AC1722,CU0961,True,2020-03-31,false
AC1284,CU0631,True,2020-04-30,false
AC2732,CU2963,True,2020-05-19,false
AC2389,CU2647,True,2020-05-29,false
AC4101,CU0341,True,2020-05-18,false
AC1490,CU4310,True,2020-05-09,phishing
AC1061,CU2213,True,2020-05-12,phishing
AC0924,CU0057,True,2020-07-17,false
AC3153,CU0702,True,2020-06-09,generic
AC4719,CU2130,True,2020-06-16,false
AC1812,CU3070,True,2020-07-18,phishing
AC3855,CU1459,True,2020-07-06,false
AC3982,CU0570,True,2020-05-22,false
AC1954,CU1664,True,2020-07-31,false
AC0951,CU3421,True,2020-06-27,false
AC4682,CU5262,True,2020-06-22,false
AC2689,CU4158,True,2020-07-20,false
AC5067,CU0461,True,2020-06-18,false
AC3429,CU1303,True,2020-06-27,false
AC0115,CU4522,True,2020-06-11,generic
AC1613,CU2293,True,2020-06-25,false
AC1600,CU4157,True,2020-07-02,false
AC2570,CU3044,True,2020-08-23,false
AC0949,CU1611,True,2020-07-14,false
AC0923,CU3476,False,2020-07-27,false
AC1040,CU3088,True,2020-08-07,false
AC4912,CU3917,True,2020-06-18,false
AC2475,CU4443,True,2020-06-29,false
AC1052,CU2822,True,2020-08-15,false
AC3606,CU2247,True,2020-07-06,false
AC0385,CU3772,True,2020-08-07,false
AC1238,CU3402,True,2020-07-07,false
AC4209,CU4030,True,2020-08-21,false
AC1991,CU1045,True,2020-07-14,false
AC2704,CU2819,True,2020-07-25,false
AC3302,CU3308,False,2020-07-22,generic
AC2201,CU4299,True,2020-08-08,false
AC2158,CU2984,True,2020-10-11,false
AC2913,CU0300,True,2020-10-22,false
AC3987,CU4448,True,2020-09-12,false
AC5365,CU3294,True,2020-09-25,false
AC3959,CU3965,False,2020-10-08,false
AC0992,CU1750,True,2020-09-27,false
AC1918,CU4905,True,2020-09-28,false
AC1088,CU3354,True,2020-10-04,false
AC0458,CU0007,True,2020-09-16,false
AC2709,CU3272,True,2020-10-20,false
AC5011,CU4125,True,2020-09-17,false
AC2289,CU0009,True,2020-11-17,false
AC3798,CU3685,True,2020-11-13,false
AC0539,CU3056,True,2020-11-01,false
AC5178,CU2065,True,2020-11-15,false
AC2144,CU2588,True,2020-11-12,false
AC2022,CU0552,True,2020-10-22,false
AC5127,CU0512,True,2020-10-04,false
AC3349,CU1595,True,2020-11-14,false
AC3647,CU4319,True,2020-12-24,false
AC0161,CU3629,True,2020-10-19,false
AC2196,CU2388,True,2020-10-23,false
AC0485,CU4562,True,2020-12-17,false
AC2485,CU1897,True,2021-02-06,false
AC1492,CU0666,True,2021-01-01,generic
AC0639,CU2472,True,2020-12-23,false
AC0509,CU2344,True,2020-12-28,false
AC1142,CU5034,True,2021-01-23,false
AC1374,CU5306,True,2021-02-19,false
AC0310,CU2995,True,2021-01-25,false
AC3192,CU3285,True,2021-02-15,false
AC4867,CU0730,True,2021-02-05,false
AC3796,CU4656,True,2021-02-15,false
AC4892,CU5324,True,2021-03-04,false
AC1622,CU4999,True,2021-04-21,generic
AC3811,CU0964,True,2021-04-18,false
AC3992,CU0906,True,2021-03-23,false
AC4598,CU2650,True,2021-03-10,false
AC1844,CU5342,True,2021-03-29,false
AC0958,CU0217,True,2021-05-05,false
AC4566,CU5099,True,2021-04-14,false
AC2580,CU3759,True,2021-04-18,false
AC1541,CU4046,True,2021-04-16,false
AC4557,CU0674,True,2021-04-21,false
AC4870,CU0739,True,2021-03-29,false
AC0844,CU2090,True,2021-04-06,false
AC4036,CU4397,True,2021-04-29,false
AC5206,CU0021,True,2021-04-25,false
AC1279,CU2887,True,2021-04-03,false
AC4587,CU2840,False,2021-04-05,false
AC2032,CU0005,True,2021-04-16,phishing
AC0302,CU4395,True,2021-04-05,false
AC0593,CU3163,True,2021-06-21,false
AC3217,CU4549,True,2021-06-02,false
AC2847,CU2425,True,2021-06-06,false
AC4683,CU2653,True,2021-05-22,false
AC4023,CU1392,True,2021-06-12,false
AC5110,CU3902,False,2021-05-17,false
AC2496,CU3100,True,2021-05-13,generic
AC2725,CU2889,True,2021-07-08,false
AC0236,CU2582,True,2021-07-18,false
AC4514,CU0267,True,2021-08-06,false
AC0080,CU1407,True,2021-07-16,false
AC2950,CU4795,True,2021-07-06,false
AC3657,CU4219,True,2021-08-28,false
AC2501,CU1869,True,2021-07-03,false
AC1375,CU3786,True,2021-09-07,false
AC4045,CU5080,False,2021-09-04,false
AC4267,CU1515,True,2021-08-09,false
AC1469,CU3162,True,2021-07-24,false
AC3551,CU0370,True,2021-07-16,false
AC0364,CU2525,False,2021-08-12,false
AC2899,CU3520,True,2021-07-31,false
AC0210,CU3213,False,2021-08-08,false
AC1282,CU0990,True,2021-09-17,false
AC3097,CU1472,True,2021-10-08,false
AC1575,CU5125,True,2021-10-03,false
AC4837,CU3344,True,2021-08-28,false
AC4607,CU3164,True,2021-08-20,false
AC4860,CU2483,True,2021-08-16,false
AC3900,CU2733,True,2021-08-12,false
AC1654,CU3751,True,2021-11-07,false
AC0340,CU5307,True,2021-10-06,phishing
AC2479,CU1745,True,2021-10-24,false
AC3063,CU5106,True,2021-10-05,false
AC2407,CU1415,True,2021-11-23,false
AC2941,CU4127,True,2021-11-27,false
AC3326,CU3204,True,2021-09-28,false
AC2810,CU5347,True,2021-11-02,generic
AC0143,CU2434,True,2021-12-08,false
AC2466,CU2882,True,2021-12-15,false
AC0595,CU1706,True,2021-11-27,false
AC2335,CU3135,True,2021-11-14,false
AC0001,CU4424,True,2021-11-20,false
AC3815,CU2085,True,2021-12-11,false
AC4989,CU3526,True,2021-11-10,false
AC1940,CU0686,True,2021-12-12,false
AC2977,CU2987,True,2021-12-02,false
AC5099,CU1552,True,2021-11-29,false
AC2649,CU1353,True,2022-02-07,false
AC4624,CU5155,True,2021-11-30,generic
AC3031,CU4060,True,2022-02-08,false
AC3829,CU3863,True,2021-12-18,generic
AC1773,CU3827,True,2022-03-02,false
AC2768,CU5037,True,2022-01-20,false
AC0945,CU3195,True,2022-02-18,generic
AC0281,CU1537,True,2022-01-25,false
AC2117,CU2054,True,2022-03-03,false
AC4951,CU2183,True,2022-03-14,false
AC3852,CU4702,True,2022-01-31,generic
AC1161,CU0813,True,2022-03-02,false
AC0264,CU0904,True,2022-03-06,false
AC3497,CU5170,True,2022-01-22,false
AC3250,CU0228,True,2022-01-30,false
AC4929,CU0516,True,2022-05-01,false
AC2945,CU0261,True,2022-04-04,false
AC0413,CU4971,True,2022-03-12,false
AC3573,CU1319,True,2022-06-06,false
AC3109,CU0175,True,2022-05-16,generic
AC1845,CU4504,True,2022-03-19,false
AC0619,CU4743,True,2022-05-28,false
AC3863,CU2201,True,2022-06-11,false
AC4373,CU4789,True,2022-05-15,false
AC2747,CU2900,True,2022-05-31,false
AC5190,CU1934,False,2022-05-30,false
AC2092,CU1960,True,2022-05-19,false
AC3820,CU4107,True,2022-05-31,false
AC0523,CU2626,True,2022-06-17,false
AC1098,CU2883,True,2022-05-03,generic
AC1194,CU0464,True,2022-06-29,false
AC1237,CU2500,True,2022-05-29,phishing
AC3369,CU0373,True,2022-07-04,false
AC3172,CU3098,True,2022-06-13,false
AC0702,CU2416,True,2022-07-24,false
AC0223,CU5209,True,2022-08-30,generic
AC0284,CU4837,True,2022-06-25,false
AC5095,CU4192,True,2022-09-05,false
AC3486,CU5315,True,2022-07-14,false
AC0718,CU0577,True,2022-08-02,generic
AC1286,CU0407,True,2022-08-06,false
AC2305,CU4614,True,2022-09-02,false
AC1883,CU1436,True,2022-09-14,false
AC2849,CU0514,True,2022-09-19,false
AC2627,CU2625,True,2022-10-26,false
AC2188,CU2260,True,2022-11-01,false
AC0152,CU3789,True,2022-11-12,false
AC0959,CU3326,True,2022-10-14,false
AC1763,CU1526,False,2022-11-02,false
AC1184,CU3051,True,2022-11-07,false
AC1751,CU2076,True,2022-11-18,false
AC0051,CU0767,True,2022-10-22,false
AC3955,CU1130,True,2022-11-14,false
AC1911,CU0233,True,2022-11-27,false
AC2342,CU1288,True,2022-10-24,false
AC1377,CU2747,True,2022-11-17,false
AC4203,CU1968,True,2022-11-19,false
AC3883,CU5109,True,2022-10-06,false
AC2067,CU4754,True,2022-12-21,false
AC3091,CU2432,True,2022-12-11,generic
AC4327,CU0061,True,2022-11-30,false
AC1581,CU4920,True,2022-10-24,false
